-0.0002494	-0.31178	-0.0087142	0.39079
-0.0042939	-0.30758	-0.0087135	0.38649
-0.0083014	-0.30343	-0.0087129	0.38223
-0.012272	-0.29933	-0.0087122	0.37802
-0.016204	-0.29527	-0.0087115	0.37385
-0.020099	-0.29127	-0.0087108	0.36974
-0.023956	-0.28731	-0.0087101	0.36566
-0.027775	-0.28341	-0.0087094	0.36164
-0.031555	-0.27954	-0.0087087	0.35765
-0.035296	-0.27573	-0.008708	0.35371
-0.038998	-0.27196	-0.0087072	0.34982
-0.042661	-0.26824	-0.0087065	0.34596
-0.046285	-0.26456	-0.0087057	0.34215
-0.049869	-0.26093	-0.008705	0.33838
-0.053413	-0.25734	-0.0087042	0.33465
-0.056917	-0.2538	-0.0087034	0.33097
-0.060381	-0.2503	-0.0087027	0.32732
-0.063804	-0.24684	-0.0087019	0.32372
-0.067187	-0.24343	-0.0087011	0.32015
-0.070529	-0.24005	-0.0087003	0.31662
-0.073831	-0.23672	-0.0086994	0.31314
-0.077092	-0.23343	-0.0086986	0.30969
-0.080311	-0.23017	-0.0086978	0.30627
-0.08349	-0.22696	-0.0086969	0.3029
-0.086627	-0.22379	-0.0086961	0.29956
-0.089724	-0.22065	-0.0086952	0.29626
-0.092779	-0.21755	-0.0086944	0.293
-0.095792	-0.21449	-0.0086935	0.28977
-0.098764	-0.21147	-0.0086926	0.28658
-0.10169	-0.20848	-0.0086917	0.28342
-0.10458	-0.20553	-0.0086908	0.2803
-0.10743	-0.20261	-0.0086899	0.27721
-0.11024	-0.19972	-0.0086889	0.27416
-0.113	-0.19687	-0.008688	0.27114
-0.11573	-0.19406	-0.008687	0.26815
-0.11841	-0.19127	-0.0086861	0.2652
-0.12105	-0.18852	-0.0086851	0.26228
-0.12365	-0.1858	-0.0086841	0.25939
-0.1262	-0.18311	-0.0086831	0.25653
-0.12872	-0.18045	-0.0086821	0.2537
-0.13119	-0.17782	-0.0086811	0.25091
-0.13363	-0.17522	-0.0086801	0.24815
-0.13602	-0.17265	-0.0086791	0.24541
-0.13837	-0.17011	-0.008678	0.24271
-0.14068	-0.16759	-0.0086769	0.24004
-0.14295	-0.1651	-0.0086759	0.23739
-0.14518	-0.16264	-0.0086748	0.23478
-0.14737	-0.1602	-0.0086737	0.23219
-0.14952	-0.15779	-0.0086726	0.22963
-0.15162	-0.1554	-0.0086714	0.2271
-0.15369	-0.15303	-0.0086703	0.2246
-0.15572	-0.15069	-0.0086691	0.22213
-0.1577	-0.14837	-0.0086679	0.21968
-0.15965	-0.14608	-0.0086667	0.21726
-0.16156	-0.1438	-0.0086655	0.21487
-0.16342	-0.14155	-0.0086643	0.2125
-0.16525	-0.13932	-0.0086631	0.21016
-0.16704	-0.13711	-0.0086618	0.20784
-0.16879	-0.13491	-0.0086606	0.20555
-0.1705	-0.13274	-0.0086593	0.20329
-0.17217	-0.13058	-0.0086579	0.20104
-0.17381	-0.12844	-0.0086566	0.19883
-0.1754	-0.12632	-0.0086553	0.19664
-0.17696	-0.12422	-0.0086539	0.19447
-0.17847	-0.12213	-0.0086525	0.19232
-0.17995	-0.12005	-0.0086511	0.1902
-0.1814	-0.118	-0.0086497	0.1881
-0.1828	-0.11595	-0.0086482	0.18602
-0.18417	-0.11392	-0.0086468	0.18396
-0.1855	-0.1119	-0.0086453	0.18192
-0.18679	-0.1099	-0.0086438	0.1799
-0.18805	-0.10791	-0.0086422	0.1779
-0.18927	-0.10593	-0.0086407	0.17591
-0.19045	-0.10396	-0.0086391	0.17393
-0.1916	-0.10201	-0.0086375	0.17197
-0.19271	-0.10006	-0.0086358	0.17001
-0.19379	-0.098129	-0.0086342	0.16805
-0.19483	-0.096205	-0.0086325	0.16609
-0.19584	-0.09429	-0.0086308	0.16412
-0.19681	-0.092385	-0.008629	0.16212
-0.19774	-0.09049	-0.0086273	0.16009
-0.19865	-0.088603	-0.0086255	0.15799
-0.19951	-0.086726	-0.0086236	0.15582
-0.20035	-0.084857	-0.0086218	0.15353
-0.20115	-0.082997	-0.0086199	0.15108
-0.20191	-0.081145	-0.008618	0.14842
-0.20265	-0.079302	-0.008616	0.14547
-0.20335	-0.077467	-0.008614	0.14216
-0.20401	-0.07564	-0.008612	0.13836
-0.20465	-0.073822	-0.00861	0.13394
-0.20525	-0.072013	-0.0086079	0.12874
-0.20582	-0.070212	-0.0086058	0.12259
-0.20636	-0.06842	-0.0086036	0.11531
-0.20687	-0.066637	-0.0086014	0.10673
-0.20735	-0.064864	-0.0085992	0.096764
-0.2078	-0.0631	-0.0085969	0.085403
-0.20822	-0.061347	-0.0085946	0.072792
-0.20861	-0.059604	-0.0085923	0.059239
-0.20897	-0.057871	-0.0085899	0.045206
-0.2093	-0.05615	-0.0085875	0.03125
-0.20961	-0.05444	-0.008585	0.017935
-0.20988	-0.052743	-0.0085825	0.005734
-0.21013	-0.051059	-0.0085799	-0.0050313
-0.21035	-0.049387	-0.0085773	-0.014214
-0.21055	-0.04773	-0.0085747	-0.021819
-0.21072	-0.046087	-0.008572	-0.027967
-0.21086	-0.044459	-0.0085692	-0.032835
-0.21098	-0.042847	-0.0085665	-0.036629
-0.21107	-0.04125	-0.0085636	-0.039547
-0.21114	-0.039671	-0.0085607	-0.041768
-0.21119	-0.038109	-0.0085578	-0.043443
-0.21122	-0.036565	-0.0085548	-0.044699
-0.21122	-0.03504	-0.0085518	-0.045633
-0.2112	-0.033534	-0.0085487	-0.046325
-0.21116	-0.032047	-0.0085456	-0.046833
-0.2111	-0.03058	-0.0085424	-0.047204
-0.21101	-0.029134	-0.0085391	-0.047472
-0.21091	-0.02771	-0.0085358	-0.047663
-0.21079	-0.026306	-0.0085325	-0.047797
-0.21065	-0.024925	-0.0085291	-0.047888
-0.2105	-0.023566	-0.0085256	-0.047948
-0.21032	-0.022229	-0.0085221	-0.047985
-0.21013	-0.020915	-0.0085185	-0.048004
-0.20993	-0.019624	-0.0085148	-0.04801
-0.2097	-0.018356	-0.0085111	-0.048007
-0.20946	-0.017112	-0.0085074	-0.047996
-0.20921	-0.015891	-0.0085035	-0.04798
-0.20894	-0.014693	-0.0084996	-0.04796
-0.20866	-0.013519	-0.0084956	-0.047938
-0.20836	-0.012369	-0.0084916	-0.047913
-0.20805	-0.011241	-0.0084875	-0.047887
-0.20773	-0.010137	-0.0084833	-0.047859
-0.2074	-0.0090566	-0.0084791	-0.047831
-0.20705	-0.0079989	-0.0084748	-0.047802
-0.20669	-0.0069639	-0.0084704	-0.047772
-0.20632	-0.0059514	-0.008466	-0.047742
-0.20594	-0.0049612	-0.0084615	-0.047712
-0.20554	-0.003993	-0.0084569	-0.047682
-0.20514	-0.0030465	-0.0084522	-0.047652
-0.20472	-0.0021213	-0.0084475	-0.047621
-0.2043	-0.0012171	-0.0084427	-0.047591
-0.20386	-0.00033352	-0.0084378	-0.04756
-0.20342	0.00052985	-0.0084328	-0.047529
-0.20296	0.0013734	-0.0084278	-0.047499
-0.2025	0.0021975	-0.0084226	-0.047468
-0.20202	0.0030027	-0.0084174	-0.047437
-0.20154	0.0037893	-0.0084121	-0.047407
-0.20104	0.0045577	-0.0084068	-0.047376
-0.20054	0.0053085	-0.0084013	-0.047346
-0.20003	0.006042	-0.0083958	-0.047315
-0.19951	0.0067587	-0.0083902	-0.047284
-0.19898	0.007459	-0.0083845	-0.047254
-0.19844	0.0081434	-0.0083787	-0.047223
-0.19789	0.0088124	-0.0083728	-0.047193
-0.19733	0.0094662	-0.0083669	-0.047162
-0.19676	0.010105	-0.0083608	-0.047132
-0.19619	0.010731	-0.0083547	-0.047101
-0.1956	0.011342	-0.0083485	-0.047071
-0.19501	0.01194	-0.0083421	-0.04704
-0.19441	0.012525	-0.0083357	-0.04701
-0.1938	0.013097	-0.0083292	-0.046979
-0.19318	0.013658	-0.0083226	-0.046949
-0.19255	0.014206	-0.008316	-0.046919
-0.19192	0.014744	-0.0083092	-0.046888
-0.19127	0.01527	-0.0083023	-0.046858
-0.19062	0.015786	-0.0082954	-0.046828
-0.18996	0.016291	-0.0082883	-0.046797
-0.18929	0.016787	-0.0082811	-0.046767
-0.18862	0.017273	-0.0082739	-0.046737
-0.18793	0.01775	-0.0082666	-0.046707
-0.18724	0.018218	-0.0082591	-0.046676
-0.18654	0.018678	-0.0082516	-0.046646
-0.18583	0.019129	-0.0082439	-0.046616
-0.18512	0.019573	-0.0082362	-0.046586
-0.1844	0.020009	-0.0082284	-0.046556
-0.18367	0.020438	-0.0082204	-0.046526
-0.18294	0.02086	-0.0082124	-0.046496
-0.1822	0.021275	-0.0082043	-0.046465
-0.18145	0.021684	-0.008196	-0.046435
-0.1807	0.022087	-0.0081877	-0.046405
-0.17994	0.022485	-0.0081792	-0.046375
-0.17917	0.022877	-0.0081707	-0.046345
-0.17841	0.023263	-0.0081621	-0.046315
-0.17763	0.023645	-0.0081533	-0.046285
-0.17685	0.024023	-0.0081445	-0.046255
-0.17607	0.024395	-0.0081355	-0.046225
-0.17528	0.024764	-0.0081265	-0.046196
-0.17448	0.025129	-0.0081173	-0.046166
-0.17369	0.02549	-0.0081081	-0.046136
-0.17289	0.025848	-0.0080987	-0.046106
-0.17208	0.026203	-0.0080892	-0.046076
-0.17127	0.026554	-0.0080797	-0.046046
-0.17046	0.026903	-0.00807	-0.046017
-0.16965	0.02725	-0.0080602	-0.045987
-0.16883	0.027594	-0.0080503	-0.045957
-0.16802	0.027936	-0.0080403	-0.045927
-0.1672	0.028276	-0.0080303	-0.045898
-0.16637	0.028614	-0.00802	-0.045868
-0.16555	0.02895	-0.0080097	-0.045838
-0.16472	0.029285	-0.0079993	-0.045809
-0.1639	0.029619	-0.0079888	-0.045779
-0.16307	0.029952	-0.0079782	-0.045749
-0.16224	0.030283	-0.0079674	-0.04572
-0.16141	0.030614	-0.0079566	-0.04569
-0.16058	0.030944	-0.0079456	-0.045661
-0.15975	0.031274	-0.0079346	-0.045631
-0.15892	0.031602	-0.0079234	-0.045602
-0.15809	0.031931	-0.0079121	-0.045572
-0.15726	0.032259	-0.0079007	-0.045543
-0.15643	0.032587	-0.0078892	-0.045513
-0.1556	0.032914	-0.0078776	-0.045484
-0.15477	0.033242	-0.0078659	-0.045454
-0.15394	0.033569	-0.0078541	-0.045425
-0.15311	0.033897	-0.0078421	-0.045395
-0.15228	0.034225	-0.0078301	-0.045366
-0.15146	0.034552	-0.0078179	-0.045337
-0.15063	0.03488	-0.0078056	-0.045307
-0.14981	0.035209	-0.0077932	-0.045278
-0.14899	0.035537	-0.0077807	-0.045249
-0.14817	0.035866	-0.0077681	-0.04522
-0.14735	0.036195	-0.0077553	-0.04519
-0.14653	0.036525	-0.0077425	-0.045161
-0.14572	0.036855	-0.0077295	-0.045132
-0.14491	0.037185	-0.0077164	-0.045103
-0.1441	0.037516	-0.0077032	-0.045073
-0.14329	0.037847	-0.0076899	-0.045044
-0.14248	0.038179	-0.0076765	-0.045015
-0.14168	0.038511	-0.0076629	-0.044986
-0.14087	0.038843	-0.0076492	-0.044957
-0.14007	0.039176	-0.0076354	-0.044928
-0.13928	0.039509	-0.0076215	-0.044899
-0.13848	0.039843	-0.0076075	-0.04487
-0.13769	0.040177	-0.0075933	-0.044841
-0.1369	0.040512	-0.007579	-0.044812
-0.13611	0.040847	-0.0075646	-0.044783
-0.13533	0.041182	-0.0075501	-0.044754
-0.13454	0.041518	-0.0075354	-0.044725
-0.13376	0.041854	-0.0075206	-0.044696
-0.13299	0.04219	-0.0075057	-0.044667
-0.13221	0.042527	-0.0074907	-0.044638
-0.13144	0.042864	-0.0074755	-0.044609
-0.13067	0.043201	-0.0074602	-0.04458
-0.12991	0.043539	-0.0074448	-0.044552
-0.12915	0.043877	-0.0074292	-0.044523
-0.12839	0.044215	-0.0074136	-0.044494
-0.12763	0.044553	-0.0073977	-0.044465
-0.12688	0.044892	-0.0073818	-0.044436
-0.12613	0.04523	-0.0073657	-0.044408
-0.12538	0.045569	-0.0073495	-0.044379
-0.12463	0.045908	-0.0073331	-0.04435
-0.12389	0.046247	-0.0073166	-0.044321
-0.12315	0.046586	-0.0073	-0.044293
-0.12242	0.046925	-0.0072832	-0.044264
-0.12168	0.047264	-0.0072663	-0.044235
-0.12096	0.047603	-0.0072493	-0.044207
-0.12023	0.047942	-0.0072321	-0.044178
-0.11951	0.048281	-0.0072147	-0.04415
-0.11879	0.04862	-0.0071973	-0.044121
-0.11807	0.048959	-0.0071797	-0.044093
-0.11735	0.049298	-0.0071619	-0.044064
-0.11664	0.049636	-0.007144	-0.044036
-0.11594	0.049974	-0.0071259	-0.044007
-0.11523	0.050313	-0.0071077	-0.043979
-0.11453	0.05065	-0.0070894	-0.04395
-0.11383	0.050988	-0.0070709	-0.043922
-0.11314	0.051325	-0.0070522	-0.043893
-0.11244	0.051662	-0.0070334	-0.043865
