-0.22372	-17.627	0.097076	0
-0.23846	-17.881	0.096638	0
-0.25573	-18.136	0.0962	0
-0.27561	-18.39	0.095762	0
-0.29818	-18.645	0.095323	0
-0.32352	-18.901	0.094884	0
-0.35174	-19.156	0.094446	0
-0.38293	-19.411	0.094007	0
-0.4172	-19.667	0.093568	0
-0.45468	-19.922	0.09313	0
-0.49548	-20.177	0.092691	0
-0.53975	-20.432	0.092253	0
-0.58762	-20.686	0.091815	0
-0.63924	-20.939	0.091378	0
-0.69477	-21.192	0.090941	0
-0.75438	-21.444	0.090505	0
-0.81825	-21.695	0.09007	0
-0.88656	-21.944	0.089635	0
-0.9595	-22.192	0.089202	0
-1.0373	-22.439	0.088769	0
-1.1201	-22.683	0.088338	0
-1.2082	-22.926	0.087908	0
-1.3019	-23.165	0.08748	0
-1.4013	-23.403	0.087054	0
-1.5067	-23.637	0.086629	0
-1.6184	-23.868	0.086207	0
-1.7366	-24.095	0.085787	0
-1.8618	-24.318	0.085369	0
-1.9941	-24.537	0.084955	0
-2.1338	-24.751	0.084543	0
-2.2814	-24.96	0.084135	0
-2.4371	-25.163	0.08373	0
-2.6013	-25.359	0.08333	0
-2.7743	-25.549	0.082933	0
-2.9566	-25.731	0.082542	0
-3.1485	-25.906	0.082155	0
-3.3504	-26.072	0.081773	0
-3.5626	-26.229	0.081397	0
-3.7857	-26.375	0.081028	0
-4.02	-26.511	0.080665	0
-4.2659	-26.636	0.080309	0
-4.524	-26.748	0.079961	0
-4.7945	-26.847	0.079621	0
-5.0779	-26.932	0.07929	0
-5.3747	-27.001	0.078968	0
-5.6853	-27.055	0.078656	0
-6.0101	-27.092	0.078355	0
-6.3495	-27.11	0.078065	0
-6.704	-27.109	0.077787	0
-7.0738	-27.087	0.077523	0
-7.4594	-27.043	0.077272	0
-7.8611	-26.976	0.077035	0
-8.2792	-26.885	0.076814	0
-8.7139	-26.767	0.07661	0
-9.1655	-26.623	0.076423	0
-9.6341	-26.449	0.076254	0
-10.12	-26.246	0.076105	0
-10.623	-26.01	0.075976	0
-11.143	-25.741	0.075869	0
-11.68	-25.437	0.075784	0
-12.234	-25.096	0.075724	0
-12.805	-24.716	0.075689	0
-13.391	-24.297	0.075681	0
-13.994	-23.835	0.0757	0
-14.611	-23.331	0.075748	0
-15.242	-22.781	0.075827	0
-15.886	-22.185	0.075938	0
-16.542	-21.54	0.076081	0
-17.209	-20.846	0.076259	0
-17.885	-20.101	0.076473	0
-18.568	-19.303	0.076724	0
-19.257	-18.451	0.077013	0
-19.949	-17.545	0.077342	0
-20.642	-16.582	0.077712	0
-21.333	-15.563	0.078124	0
-22.019	-14.486	0.078579	0
-22.698	-13.351	0.079078	0
-23.367	-12.158	0.079622	0
-24.021	-10.907	0.080212	0
-24.657	-9.5987	0.080848	0
-25.271	-8.2327	0.081532	0
-25.859	-6.8102	0.082263	0
-26.417	-5.3326	0.083041	0
-26.94	-3.8013	0.083867	0
-27.425	-2.2182	0.08474	0
-27.865	-0.58561	0.085661	0
-28.258	1.0938	0.086628	0
-28.598	2.8169	0.08764	0
-28.881	4.5803	0.088697	0
-29.102	6.3801	0.089797	0
-29.257	8.2121	0.090938	0
-29.343	10.072	0.092119	0
-29.355	11.953	0.093336	0
-29.29	13.852	0.094589	0
-29.145	15.763	0.095873	0
-28.918	17.679	0.097186	0
-28.606	19.593	0.098524	0
-28.209	21.501	0.099885	0
-27.725	23.394	0.10126	0
-27.154	25.266	0.10266	0
-26.496	27.111	0.10406	0
-25.753	28.92	0.10547	0
-24.926	30.688	0.10688	0
-24.018	32.407	0.10828	0
-23.033	34.071	0.10968	0
-21.974	35.673	0.11106	0
-20.845	37.208	0.11243	0
-19.653	38.669	0.11377	0
-18.402	40.05	0.11509	0
-17.099	41.348	0.11638	0
-15.751	42.557	0.11762	0
-14.366	43.673	0.11883	0
-12.949	44.694	0.12	0
-11.509	45.615	0.12111	0
-10.054	46.435	0.12218	0
-8.5917	47.153	0.12318	0
-7.1292	47.767	0.12414	0
-5.6744	48.277	0.12503	0
-4.2347	48.683	0.12585	0
-2.8172	48.986	0.12662	0
-1.4285	49.188	0.12731	0
-0.075003	49.289	0.12794	0
1.2375	49.294	0.1285	0
2.5035	49.205	0.129	0
3.7184	49.024	0.12942	0
4.8779	48.757	0.12977	0
5.9784	48.407	0.13006	0
7.0167	47.978	0.13028	0
7.9904	47.474	0.13043	0
8.8975	46.902	0.13052	0
9.7368	46.266	0.13054	0
10.507	45.57	0.1305	0
11.209	44.82	0.1304	0
11.842	44.021	0.13025	0
12.407	43.178	0.13003	0
12.904	42.296	0.12977	0
13.336	41.38	0.12945	0
13.704	40.435	0.12909	0
14.009	39.465	0.12867	0
14.255	38.475	0.12822	0
14.444	37.47	0.12772	0
14.578	36.452	0.12719	0
14.66	35.427	0.12662	0
14.693	34.398	0.12601	0
14.679	33.368	0.12538	0
14.623	32.34	0.12471	0
14.526	31.317	0.12402	0
14.392	30.303	0.12331	0
14.223	29.299	0.12257	0
14.022	28.308	0.12182	0
13.793	27.332	0.12105	0
13.537	26.373	0.12026	0
13.258	25.432	0.11945	0
12.958	24.51	0.11864	0
12.638	23.609	0.11781	0
12.302	22.73	0.11698	0
11.951	21.874	0.11614	0
11.588	21.041	0.11529	0
11.213	20.233	0.11444	0
10.829	19.448	0.11358	0
10.438	18.689	0.11272	0
10.04	17.954	0.11186	0
9.6364	17.245	0.111	0
9.2292	16.56	0.11014	0
8.8191	15.9	0.10928	0
8.407	15.265	0.10842	0
7.9936	14.653	0.10757	0
7.5798	14.066	0.10672	0
7.1662	13.503	0.10587	0
6.7534	12.963	0.10503	0
6.3418	12.445	0.10419	0
5.9321	11.95	0.10336	0
5.5245	11.476	0.10254	0
5.1194	11.023	0.10172	0
4.7173	10.591	0.10091	0
4.3184	10.178	0.10011	0
3.923	9.785	0.099315	0
3.5314	9.4103	0.098529	0
3.144	9.0535	0.09775	0
2.761	8.7141	0.096981	0
2.3826	8.3914	0.09622	0
2.0093	8.0848	0.095468	0
1.6413	7.7936	0.094724	0
1.2789	7.5172	0.09399	0
0.92245	7.2551	0.093265	0
0.57222	7.0066	0.092548	0
0.22857	6.7711	0.091841	0
-0.10818	6.5481	0.091142	0
-0.43771	6.337	0.090451	0
-0.75969	6.1373	0.089769	0
-1.0738	5.9484	0.089095	0
-1.3798	5.7699	0.088429	0
-1.6773	5.6011	0.08777	0
-1.9661	5.4417	0.087118	0
-2.246	5.2912	0.086472	0
-2.5166	5.1491	0.085833	0
-2.7779	5.0149	0.085199	0
-3.0296	4.8882	0.084571	0
-3.2716	4.7688	0.083947	0
-3.5039	4.656	0.083326	0
-3.7263	4.5496	0.08271	0
-3.9387	4.4492	0.082096	0
-4.1413	4.3545	0.081484	0
-4.334	4.2651	0.080873	0
-4.5169	4.1807	0.080264	0
-4.69	4.1011	0.079655	0
-4.8535	4.0258	0.079046	0
-5.0075	3.9547	0.078435	0
-5.1523	3.8875	0.077823	0
-5.2879	3.8239	0.077209	0
-5.4146	3.7637	0.076592	0
-5.5327	3.7067	0.075972	0
-5.6423	3.6526	0.075347	0
-5.7438	3.6013	0.074719	0
-5.8374	3.5526	0.074085	0
-5.9234	3.5063	0.073446	0
-6.002	3.4622	0.072802	0
-6.0736	3.4202	0.072151	0
-6.1384	3.38	0.071493	0
-6.1968	3.3417	0.070829	0
-6.249	3.305	0.070157	0
-6.2953	3.2698	0.069478	0
-6.3359	3.236	0.068791	0
-6.3713	3.2036	0.068096	0
-6.4015	3.1723	0.067393	0
-6.4269	3.1421	0.066682	0
-6.4478	3.1129	0.065963	0
-6.4643	3.0846	0.065235	0
-6.4768	3.0572	0.064499	0
-6.4854	3.0306	0.063755	0
-6.4903	3.0046	0.063002	0
-6.4918	2.9793	0.062241	0
-6.49	2.9546	0.061472	0
-6.4852	2.9304	0.060696	0
-6.4775	2.9067	0.059911	0
-6.467	2.8834	0.05912	0
-6.454	2.8605	0.058321	0
-6.4385	2.8379	0.057515	0
-6.4208	2.8156	0.056703	0
-6.4009	2.7936	0.055884	0
-6.379	2.7719	0.05506	0
-6.3552	2.7503	0.05423	0
-6.3296	2.7289	0.053395	0
-6.3022	2.7077	0.052556	0
-6.2732	2.6866	0.051713	0
-6.2427	2.6656	0.050866	0
-6.2108	2.6447	0.050016	0
-6.1775	2.6239	0.049163	0
-6.1428	2.6031	0.048309	0
-6.107	2.5823	0.047453	0
-6.0699	2.5616	0.046596	0
-6.0317	2.5408	0.045739	0
-5.9925	2.5201	0.044882	0
-5.9522	2.4993	0.044027	0
-5.9109	2.4785	0.043173	0
-5.8687	2.4577	0.042321	0
-5.8256	2.4368	0.041471	0
-5.7816	2.4159	0.040625	0
-5.7367	2.3949	0.039784	0
-5.6911	2.3738	0.038947	0
-5.6447	2.3527	0.038115	0
-5.5975	2.3314	0.037289	0
-5.5496	2.3101	0.03647	0
-5.5009	2.2887	0.035657	0
-5.4516	2.2672	0.034853	0
-5.4016	2.2456	0.034057	0
-5.3509	2.2239	0.03327	0
-5.2996	2.2021	0.032493	0
-5.2477	2.1803	0.031725	0
-5.1952	2.1583	0.030969	0
-5.142	2.1362	0.030223	0
-5.0883	2.1139	0.02949	0
-5.034	2.0916	0.028769	0
-4.9792	2.0692	0.02806	0
-4.9237	2.0467	0.027365	0
-4.8678	2.024	0.026684	0
-4.8113	2.0013	0.026017	0
-4.7542	1.9784	0.025365	0
-4.6967	1.9554	0.024727	0
-4.6386	1.9324	0.024106	0
-4.5801	1.9092	0.0235	0
-4.521	1.8859	0.02291	0
-4.4614	1.8625	0.022337	0
-4.4014	1.839	0.021781	0
-4.3409	1.8154	0.021243	0
-4.2799	1.7918	0.020721	0
-4.2185	1.768	0.020218	0
-4.1566	1.7441	0.019732	0
-4.0942	1.7201	0.019265	0
-4.0314	1.6961	0.018816	0
-3.9682	1.6719	0.018385	0
-3.9045	1.6477	0.017973	0
-3.8405	1.6234	0.01758	0
-3.776	1.599	0.017207	0
-3.7111	1.5745	0.016852	0
-3.6458	1.55	0.016516	0
-3.5801	1.5254	0.016199	0
-3.514	1.5007	0.015902	0
-3.4475	1.4759	0.015623	0
-3.3807	1.4511	0.015364	0
-3.3135	1.4262	0.015124	0
-3.2459	1.4012	0.014903	0
-3.178	1.3762	0.014701	0
-3.1097	1.3512	0.014518	0
-3.0411	1.3261	0.014354	0
-2.9722	1.3009	0.014209	0
-2.903	1.2757	0.014082	0
-2.8334	1.2505	0.013973	0
-2.7636	1.2252	0.013883	0
-2.6934	1.1999	0.013811	0
-2.623	1.1746	0.013757	0
-2.5523	1.1492	0.013721	0
-2.4814	1.1238	0.013702	0
-2.4102	1.0984	0.013701	0
-2.3387	1.0729	0.013716	0
-2.267	1.0475	0.013749	0
-2.1951	1.022	0.013798	0
-2.123	0.9965	0.013863	0
-2.0507	0.97101	0.013944	0
-1.9782	0.94551	0.014041	0
-1.9055	0.92002	0.014154	0
-1.8326	0.89453	0.014281	0
-1.7596	0.86904	0.014424	0
-1.6864	0.84357	0.014581	0
-1.6131	0.8181	0.014753	0
-1.5397	0.79265	0.014938	0
-1.4661	0.76722	0.015137	0
-1.3924	0.74181	0.01535	0
-1.3187	0.71642	0.015575	0
-1.2449	0.69106	0.015813	0
-1.171	0.66574	0.016064	0
-1.097	0.64044	0.016326	0
-1.023	0.61519	0.016601	0
-0.94899	0.58997	0.016886	0
-0.87495	0.5648	0.017183	0
-0.80089	0.53967	0.017491	0
-0.72684	0.51459	0.017809	0
-0.65281	0.48957	0.018137	0
-0.57881	0.4646	0.018475	0
-0.50484	0.43968	0.018822	0
-0.43093	0.41483	0.019178	0
-0.35709	0.39004	0.019544	0
-0.28333	0.36532	0.019917	0
-0.20965	0.34067	0.020299	0
-0.13608	0.31609	0.020689	0
-0.062626	0.29159	0.021087	0
0.010703	0.26716	0.021492	0
0.083893	0.24281	0.021903	0
0.15693	0.21855	0.022322	0
0.22981	0.19438	0.022747	0
0.30251	0.17029	0.023178	0
0.37502	0.14629	0.023615	0
0.44733	0.12239	0.024057	0
0.51944	0.098589	0.024505	0
0.59132	0.074883	0.024957	0
0.66296	0.05128	0.025415	0
0.73436	0.027781	0.025877	0
0.80551	0.0043882	0.026343	0
0.87638	-0.018895	0.026813	0
0.94698	-0.042067	0.027287	0
1.0173	-0.065126	0.027765	0
1.0873	-0.088068	0.028245	0
1.157	-0.11089	0.028729	0
1.2264	-0.1336	0.029216	0
1.2954	-0.15618	0.029705	0
1.3641	-0.17863	0.030197	0
1.4324	-0.20096	0.030691	0
1.5004	-0.22316	0.031187	0
1.568	-0.24523	0.031685	0
1.6352	-0.26716	0.032184	0
1.7021	-0.28897	0.032685	0
1.7685	-0.31063	0.033187	0
1.8345	-0.33215	0.033691	0
1.9001	-0.35354	0.034195	0
1.9653	-0.37478	0.034699	0
2.03	-0.39588	0.035205	0
2.0943	-0.41683	0.035711	0
2.1581	-0.43763	0.036217	0
2.2214	-0.45829	0.036723	0
2.2843	-0.47879	0.037229	0
2.3467	-0.49914	0.037735	0
2.4087	-0.51934	0.038241	0
2.4701	-0.53938	0.038746	0
2.531	-0.55927	0.039251	0
2.5914	-0.579	0.039755	0
2.6513	-0.59856	0.040259	0
2.7107	-0.61797	0.040761	0
2.7696	-0.63722	0.041263	0
2.8279	-0.6563	0.041763	0
2.8856	-0.67522	0.042262	0
2.9429	-0.69397	0.04276	0
2.9995	-0.71256	0.043257	0
3.0557	-0.73098	0.043752	0
3.1112	-0.74923	0.044245	0
3.1662	-0.76731	0.044737	0
3.2206	-0.78522	0.045227	0
3.2744	-0.80296	0.045715	0
3.3277	-0.82052	0.046202	0
3.3804	-0.83792	0.046686	0
3.4324	-0.85514	0.047169	0
