0 -0.049078058 0.25983468 0.34192422 0.53662771 
0.0099999998 -0.049403299 0.24988008 0.34180278 0.54925257 
0.02 -0.050100539 0.24030952 0.34168136 0.56147981 
0.029999999 -0.051159266 0.23110989 0.34156001 0.57332194 
0.039999999 -0.052568771 0.22226839 0.34143868 0.58479118 
0.050000001 -0.054318186 0.21377261 0.34131745 0.59589916 
0.059999999 -0.056396488 0.20561059 0.34119624 0.60665733 
0.07 -0.058792546 0.19777074 0.34107509 0.61707669 
0.079999998 -0.061495118 0.1902419 0.34095401 0.62716794 
0.090000004 -0.064492896 0.18301338 0.34083301 0.63694137 
0.1 -0.067774512 0.17607489 0.34071204 0.64640695 
0.11 -0.071328573 0.16941664 0.34059116 0.6555745 
0.12 -0.075143687 0.16302922 0.34047034 0.66445327 
0.13 -0.079208441 0.15690374 0.34034958 0.67305243 
0.14 -0.083511494 0.15103175 0.34022892 0.68138081 
0.15000001 -0.088041529 0.14540522 0.34010834 0.68944687 
0.16 -0.092787296 0.1400166 0.33998784 0.69725889 
0.17 -0.097737633 0.13485883 0.33986741 0.70482486 
0.18000001 -0.10288148 0.12992527 0.3397471 0.7121526 
0.19 -0.10820785 0.12520972 0.33962685 0.71924949 
0.2 -0.11370592 0.12070648 0.33950672 0.7261228 
0.20999999 -0.11936497 0.11641026 0.3393867 0.73277956 
0.22 -0.12517442 0.11231623 0.33926678 0.73922646 
0.23 -0.13112381 0.10841998 0.33914697 0.74546975 
0.23999999 -0.13720289 0.1047175 0.33902729 0.75151545 
0.25 -0.14340152 0.10120517 0.33890775 0.75736845 
0.25999999 -0.14970973 0.097879708 0.3387883 0.76303232 
0.27000001 -0.15611775 0.094738148 0.33866903 0.76850724 
0.28 -0.16261597 0.091777757 0.33854988 0.77378649 
0.28999999 -0.16919498 0.088996023 0.33843091 0.77884805 
0.30000001 -0.17584558 0.08639051 0.33831209 0.78363764 
0.31 -0.18255879 0.083958849 0.33819345 0.78803569 
0.31999999 -0.1893259 0.081698604 0.33807498 0.79181391 
0.33000001 -0.19613844 0.079607189 0.33795673 0.79463208 
0.34 -0.20298824 0.077681802 0.33783865 0.79619199 
0.34999999 -0.20986745 0.075919308 0.33772081 0.79650331 
0.36000001 -0.21676858 0.074316204 0.33760318 0.79590046 
0.37 -0.22368447 0.072868556 0.33748579 0.79477447 
0.38 -0.23060842 0.071571968 0.33736867 0.79339266 
0.38999999 -0.23753408 0.070421584 0.33725178 0.7918967 
0.40000001 -0.24445552 0.069412112 0.3371352 0.79035264 
0.41 -0.2513673 0.068537869 0.33701891 0.78878975 
0.41999999 -0.25826433 0.06779287 0.33690292 0.78722066 
0.43000001 -0.26514199 0.067170881 0.33678725 0.78565073 
0.44 -0.27199602 0.066665515 0.33667192 0.78408223 
0.44999999 -0.27882248 0.066270351 0.33655697 0.78251618 
0.46000001 -0.28561783 0.065978996 0.33644238 0.78095299 
0.47 -0.29237869 0.065785185 0.33632818 0.77939272 
0.47999999 -0.29910204 0.065682828 0.33621442 0.77783555 
0.49000001 -0.30578497 0.065666117 0.33610108 0.77628142 
0.5 -0.31242469 0.065729491 0.33598822 0.77473044 
0.50999999 -0.3190186 0.065867752 0.33587581 0.77318251 
0.51999998 -0.32556418 0.06607601 0.33576393 0.77163768 
0.52999997 -0.33205888 0.066349752 0.33565256 0.770096 
0.54000002 -0.33850026 0.066684775 0.33554173 0.76855731 
0.55000001 -0.34488595 0.067077249 0.33543149 0.76702172 
