0.17 -9.7720213 0.13656238 0.0033650547 0.70139086 -60.207336 0.99402934 0.005164322 0.0087664453 -64.80928 0.99436462 0.0052384748 0.055357885 
0.175 -10.023193 0.13403623 0.0033644589 0.70513856 -60.204834 0.99402624 0.0051640957 0.0087576825 -64.806725 0.99437016 0.0052386778 0.055302553 
0.18000001 -10.279146 0.1315659 0.0033638633 0.70882672 -60.202335 0.99402314 0.0051638694 0.0087489299 -64.804169 0.99437571 0.0052388809 0.055247281 
0.185 -10.539744 0.12915061 0.003363268 0.71245635 -60.199833 0.99402004 0.0051636426 0.0087401848 -64.801613 0.99438119 0.0052390834 0.055192061 
0.19 -10.80485 0.12678964 0.0033626729 0.71602839 -60.19733 0.99401695 0.0051634158 0.008731449 -64.799057 0.99438673 0.005239286 0.055136897 
0.19499999 -11.074327 0.12448227 0.003362078 0.71954364 -60.194828 0.99401385 0.005163189 0.0087227225 -64.796501 0.99439222 0.0052394876 0.055081785 
0.2 -11.348042 0.1222278 0.0033614833 0.72300315 -60.192326 0.99401075 0.0051629618 0.0087140035 -64.793945 0.9943977 0.0052396893 0.055026732 
0.205 -11.625859 0.12002557 0.0033608889 0.72640771 -60.189827 0.99400765 0.0051627345 0.0087052938 -64.791389 0.99440312 0.0052398904 0.054971732 
0.20999999 -11.907647 0.11787497 0.003360295 0.72975814 -60.187325 0.99400455 0.0051625073 0.0086965933 -64.788834 0.99440861 0.0052400916 0.054916788 
0.215 -12.193272 0.11577538 0.003359701 0.73305535 -60.184822 0.99400145 0.0051622801 0.0086879013 -64.786278 0.99441403 0.0052402918 0.054861899 
0.22 -12.482603 0.11372624 0.0033591075 0.73630017 -60.18232 0.99399829 0.0051620523 0.0086792177 -64.783722 0.99441946 0.0052404921 0.054807063 
0.22499999 -12.775509 0.11172699 0.0033585143 0.73949337 -60.179817 0.99399519 0.0051618242 0.0086705424 -64.781166 0.99442482 0.0052406923 0.054752287 
0.23 -13.07186 0.10977711 0.0033579213 0.74263573 -60.177315 0.99399209 0.0051615965 0.0086618764 -64.77861 0.99443024 0.0052408916 0.054697562 
0.235 -13.371528 0.1078761 0.0033573287 0.74572796 -60.174812 0.99398893 0.0051613683 0.0086532189 -64.776054 0.99443561 0.0052410909 0.05464289 
0.23999999 -13.674385 0.10602348 0.0033567364 0.74877071 -60.17231 0.99398583 0.0051611401 0.0086445697 -64.773499 0.99444097 0.0052412897 0.054588273 
0.245 -13.980304 0.1042188 0.0033561443 0.75176471 -60.169807 0.99398267 0.0051609115 0.0086359298 -64.77095 0.99444634 0.0052414881 0.054533713 
0.25 -14.28916 0.10246163 0.0033555524 0.75471038 -60.167305 0.99397957 0.0051606833 0.0086272983 -64.768394 0.99445164 0.0052416865 0.054479208 
0.255 -14.600826 0.10075156 0.0033549611 0.75760823 -60.164803 0.99397641 0.0051604542 0.0086186752 -64.765839 0.99445701 0.0052418844 0.054424755 
0.25999999 -14.915181 0.099088214 0.0033543699 0.76045847 -60.1623 0.99397331 0.0051602256 0.0086100604 -64.763283 0.99446231 0.0052420818 0.054370359 
0.26499999 -15.232101 0.0974712 0.0033537792 0.76326102 -60.159798 0.99397016 0.0051599964 0.008601455 -64.760727 0.99446762 0.0052422788 0.054316014 
0.27000001 -15.551466 0.095900178 0.0033531887 0.76601559 -60.157295 0.993967 0.0051597673 0.008592858 -64.758179 0.99447286 0.0052424758 0.054261725 
0.27500001 -15.873154 0.094374806 0.0033525988 0.76872122 -60.154793 0.9939639 0.0051595382 0.0085842693 -64.755623 0.99447817 0.0052426723 0.054207493 
0.28 -16.197046 0.09289474 0.0033520092 0.77137613 -60.15229 0.99396074 0.0051593087 0.008575689 -64.753067 0.99448341 0.0052428683 0.054153312 
0.285 -16.523026 0.091459684 0.0033514199 0.77397734 -60.149788 0.99395758 0.0051590791 0.0085671181 -64.750519 0.99448866 0.0052430644 0.054099184 
