0.31999999 -0.18777356 0.081571765 0.33843765 0.79249525 -0.58381635 0.99126059 0.46675792 0.015169566 -0.18777356 0.081571765 0.33843765 0.79249525 0 0 0 
0.33000001 -0.19459817 0.079459317 0.33831921 0.79552794 -0.58374798 0.9912501 0.4666999 0.015139258 -0.19459817 0.079459317 0.33831921 0.79552794 0 0 0 
0.34 -0.20146063 0.077512719 0.33820099 0.79735655 -0.58367968 0.99123955 0.46664184 0.015109009 -0.20146063 0.077512719 0.33820099 0.79735655 0 0 0 
0.34999999 -0.20835306 0.075728945 0.33808297 0.7979058 -0.58361131 0.991229 0.46658373 0.015078821 -0.20835306 0.075728945 0.33808297 0.7979058 0 0 0 
0.36000001 -0.21526791 0.074104615 0.33796519 0.79745656 -0.583543 0.99121845 0.46652552 0.015048694 -0.21526791 0.074104615 0.33796519 0.79745656 0 0 0 
0.37 -0.22219799 0.072635904 0.33784762 0.79640943 -0.58347464 0.99120784 0.46646729 0.015018627 -0.22219799 0.072635904 0.33784762 0.79640943 0 0 0 
0.38 -0.22913651 0.071318537 0.33773032 0.79506254 -0.58340627 0.99119723 0.46640897 0.01498862 -0.22913651 0.071318537 0.33773032 0.79506254 0 0 0 
0.38999999 -0.2360771 0.07014779 0.33761328 0.79357994 -0.5833379 0.99118662 0.46635062 0.014958672 -0.2360771 0.07014779 0.33761328 0.79357994 0 0 0 
0.40000001 -0.24301378 0.06911847 0.33749652 0.79203969 -0.58326954 0.99117595 0.46629217 0.014928785 -0.24301378 0.06911847 0.33749652 0.79203969 0 0 0 
0.41 -0.24994102 0.068225011 0.33738002 0.7904765 -0.58320117 0.99116522 0.4662337 0.014898957 -0.24994102 0.068225011 0.33738002 0.7904765 0 0 0 
0.41999999 -0.2568537 0.067461506 0.33726385 0.78890526 -0.5831328 0.99115455 0.46617514 0.014869189 -0.2568537 0.067461506 0.33726385 0.78890526 0 0 0 
0.43000001 -0.26374713 0.066821776 0.33714801 0.78733253 -0.58306444 0.99114376 0.46611655 0.014839481 -0.26374713 0.066821776 0.33714801 0.78733253 0 0 0 
0.44 -0.27061698 0.066299498 0.3370325 0.78576094 -0.58299601 0.99113303 0.46605787 0.014809831 -0.27061698 0.066299498 0.3370325 0.78576094 0 0 0 
0.44999999 -0.27745926 0.065888271 0.33691734 0.78419161 -0.58292764 0.99112225 0.46599916 0.014780241 -0.27745926 0.065888271 0.33691734 0.78419161 0 0 0 
0.46000001 -0.28427044 0.065581724 0.33680257 0.78262508 -0.58285922 0.9911114 0.46594036 0.01475071 -0.28427044 0.065581724 0.33680257 0.78262508 0 0 0 
0.47 -0.2910471 0.06537357 0.33668819 0.78106153 -0.58279085 0.99110061 0.46588153 0.014721238 -0.2910471 0.06537357 0.33668819 0.78106153 0 0 0 
0.47999999 -0.29778612 0.065257721 0.33657423 0.77950102 -0.58272243 0.9910897 0.46582261 0.014691825 -0.29778612 0.065257721 0.33657423 0.77950102 0 0 0 
0.49000001 -0.30448467 0.065228321 0.33646068 0.77794355 -0.582654 0.99107879 0.46576366 0.014662471 -0.30448467 0.065228321 0.33646068 0.77794355 0 0 0 
0.5 -0.31113994 0.065279789 0.33634761 0.77638924 -0.58258563 0.99106789 0.46570462 0.014633175 -0.31113994 0.065279789 0.33634761 0.77638924 0 0 0 
0.50999999 -0.31774929 0.065406874 0.33623502 0.77483803 -0.58251721 0.99105698 0.46564555 0.014603938 -0.31774929 0.065406874 0.33623502 0.77483803 0 0 0 
0.51999998 -0.32431021 0.065604649 0.3361229 0.77328992 -0.58244878 0.99104601 0.46558639 0.01457476 -0.32431021 0.065604649 0.3361229 0.77328992 0 0 0 
0.52999997 -0.3308202 0.065868549 0.33601132 0.77174485 -0.58238029 0.99103498 0.46552721 0.014545639 -0.3308202 0.065868549 0.33601132 0.77174485 0 0 0 
0.54000002 -0.33727685 0.066194326 0.33590028 0.77020293 -0.58231187 0.99102402 0.46546796 0.014516576 -0.33727685 0.066194326 0.33590028 0.77020293 0 0 0 
0.55000001 -0.3436777 0.06657809 0.33578983 0.76866406 -0.58224344 0.99101293 0.46540862 0.014487573 -0.3436777 0.06657809 0.33578983 0.76866406 0 0 0 
0.56 -0.35002047 0.067016296 0.33567995 0.76712829 -0.58217502 0.9910019 0.46534926 0.014458627 -0.35002047 0.067016296 0.33567995 0.76712829 0 0 0 
0.56999999 -0.35630283 0.067505673 0.33557069 0.76559556 -0.58210653 0.99099076 0.46528983 0.014429738 -0.35630283 0.067505673 0.33557069 0.76559556 0 0 0 
0.57999998 -0.36252257 0.068043284 0.33546206 0.76406586 -0.5820381 0.99097967 0.46523035 0.014400907 -0.36252257 0.068043284 0.33546206 0.76406586 0 0 0 
0.58999997 -0.36867753 0.068626463 0.33535412 0.76253927 -0.58196962 0.99096853 0.46517077 0.014372135 -0.36867753 0.068626463 0.33535412 0.76253927 0 0 0 
0.60000002 -0.37476566 0.069252819 0.33524689 0.76101571 -0.58190113 0.99095738 0.46511117 0.014343419 -0.37476566 0.069252819 0.33524689 0.76101571 0 0 0 
0.61000001 -0.38078505 0.069920219 0.33514038 0.7594952 -0.58183265 0.99094617 0.4650515 0.01431476 -0.38078505 0.069920219 0.33514038 0.7594952 0 0 0 
0.62 -0.38673392 0.07062678 0.33503461 0.75797772 -0.58176416 0.99093497 0.46499178 0.01428616 -0.38673392 0.07062678 0.33503461 0.75797772 0 0 0 
0.63 -0.39261064 0.071370833 0.33492962 0.75646329 -0.58169568 0.9909237 0.46493199 0.014257615 -0.39261064 0.071370833 0.33492962 0.75646329 0 0 0 
0.63999999 -0.39841375 0.072150946 0.33482543 0.75495189 -0.58162719 0.99091244 0.46487215 0.014229129 -0.39841375 0.072150946 0.33482543 0.75495189 0 0 0 
0.64999998 -0.40414196 0.072965898 0.33472207 0.75344348 -0.5815587 0.99090111 0.46481225 0.0142007 -0.40414196 0.072965898 0.33472207 0.75344348 0 0 0 
0.66000003 -0.40979424 0.073814645 0.33461958 0.7519381 -0.58149022 0.99088979 0.46475229 0.014172327 -0.40979424 0.073814645 0.33461958 0.7519381 0 0 0 
0.67000002 -0.4153696 0.07469634 0.33451799 0.75043571 -0.58142167 0.99087846 0.46469226 0.01414401 -0.4153696 0.07469634 0.33451799 0.75043571 0 0 0 
0.68000001 -0.42086738 0.075610295 0.33441728 0.74893636 -0.58135319 0.99086708 0.46463218 0.01411575 -0.42086738 0.075610295 0.33441728 0.74893636 0 0 0 
0.69 -0.42628697 0.07655596 0.33431756 0.74743998 -0.58128464 0.99085569 0.46457207 0.014087547 -0.42628697 0.07655596 0.33431756 0.74743998 0 0 0 
0.69999999 -0.43162802 0.07753294 0.3342188 0.74594659 -0.58121616 0.99084425 0.46451187 0.0140594 -0.43162802 0.07753294 0.3342188 0.74594659 0 0 0 
0.70999998 -0.43689024 0.078540944 0.33412105 0.74445617 -0.58114761 0.99083281 0.46445161 0.01403131 -0.43689024 0.078540944 0.33412105 0.74445617 0 0 0 
